FID,id,vejkode,vejnavn,park_id,bydel,udstyr_type,tilstand,placering,foto,driftsopgave,fjernet,bemaerkning,reg_metode,reg_dato,rettet_dato,wkb_geometry
baenk_stol_bord.1708,3256,7644,Trianglen,,Østerbro,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-22T00:00:00,2010-09-10T00:00:00,MULTIPOINT ((12.577287978359287 55.69932145737493))
baenk_stol_bord.1709,2481,7652,Trommesalen,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-01T00:00:00,2010-07-13T00:00:00,MULTIPOINT ((12.561088023882709 55.67372772473253))
baenk_stol_bord.1710,3627,7660,Trondhjems Plads,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-27T00:00:00,2016-07-29T14:54:45.56,MULTIPOINT ((12.588646503159229 55.69418646245675))
baenk_stol_bord.1711,3630,7660,Trondhjems Plads,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-27T00:00:00,2016-07-29T14:54:14.294,MULTIPOINT ((12.58847785618369 55.69409668282197))
baenk_stol_bord.1712,3631,7660,Trondhjems Plads,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-27T00:00:00,2016-07-29T14:54:35.81,MULTIPOINT ((12.588452169603135 55.69428962566062))
baenk_stol_bord.1713,3634,7660,Trondhjems Plads,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-27T00:00:00,2016-07-29T14:54:25.044,MULTIPOINT ((12.588285923865971 55.69418543192549))
baenk_stol_bord.1714,3420,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2016-07-04T10:55:51.646,MULTIPOINT ((12.544212409622359 55.72136898440705))
baenk_stol_bord.1715,4447,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.53506715045855 55.71384455063808))
baenk_stol_bord.1716,4065,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-11T00:00:00,2010-10-20T00:00:00,MULTIPOINT ((12.533834688179674 55.71214420039334))
baenk_stol_bord.1717,4064,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-11T00:00:00,2010-10-20T00:00:00,MULTIPOINT ((12.534020177174417 55.71261719099265))
baenk_stol_bord.1718,4062,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-19T00:00:00,MULTIPOINT ((12.53473975494568 55.71346527503659))
baenk_stol_bord.1719,4061,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-19T00:00:00,MULTIPOINT ((12.534742416318212 55.713496137619785))
baenk_stol_bord.1720,3972,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.5377218595597 55.716426575583355))
baenk_stol_bord.1721,3971,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.538301171659047 55.71638696182008))
baenk_stol_bord.1722,3970,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.538990547187565 55.71704900992072))
baenk_stol_bord.1723,3968,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.540371839555254 55.719163907290785))
baenk_stol_bord.1724,3967,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-09T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.540807537589155 55.71913464553298))
baenk_stol_bord.1725,3276,7684,Tuborgvej,,Østerbro,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-09-27T00:00:00,MULTIPOINT ((12.571295227660814 55.726999221472305))
baenk_stol_bord.1726,3272,7684,Tuborgvej,,Østerbro,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-09-27T00:00:00,MULTIPOINT ((12.567025285542869 55.72769725479967))
baenk_stol_bord.1727,3271,7684,Tuborgvej,,Østerbro,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-09-27T00:00:00,MULTIPOINT ((12.563544590459735 55.727839801649026))
baenk_stol_bord.1728,3423,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.54405058344389 55.720681730067604))
baenk_stol_bord.1729,3421,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.543730911914475 55.720870974332215))
baenk_stol_bord.1730,3419,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-10-11T00:00:00,MULTIPOINT ((12.545815133509443 55.722263018908244))
baenk_stol_bord.1731,3418,7684,Tuborgvej,,Bispebjerg,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-04T00:00:00,2010-10-18T00:00:00,MULTIPOINT ((12.544887475050222 55.72196934745611))
baenk_stol_bord.1732,5238,7684,Tuborgvej,0,Bispebjerg,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2013-05-17T15:26:40,,MULTIPOINT ((12.532354054069977 55.712080413938))
baenk_stol_bord.1733,5503,7800,Tåsingegade,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,2015-09-01T00:00:00,2016-07-29T14:45:29.161,MULTIPOINT ((12.56858784750067 55.71007847860667))
baenk_stol_bord.1734,5502,7800,Tåsingegade,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,2015-09-01T00:00:00,2016-07-29T14:45:29.145,MULTIPOINT ((12.568391994127314 55.71009386013786))
baenk_stol_bord.1735,5501,7800,Tåsingegade,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,2015-09-01T00:00:00,2016-07-29T14:45:29.145,MULTIPOINT ((12.56832803173184 55.71011347511855))
baenk_stol_bord.1736,5500,7800,Tåsingegade,0,Østerbro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Udefineret,2015-09-01T00:00:00,2016-07-29T14:45:29.13,MULTIPOINT ((12.568262600297128 55.710116992429306))
baenk_stol_bord.1737,3906,7808,Udbygade,,Nørrebro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-09T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.552664392808492 55.69494191541045))
baenk_stol_bord.1738,4253,7844,Under Elmene,,Amager Vest,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-02T00:00:00,2010-07-02T00:00:00,MULTIPOINT ((12.59872388703159 55.6654523502413))
baenk_stol_bord.1739,4252,7844,Under Elmene,,Amager Vest,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-02T00:00:00,2010-07-02T00:00:00,MULTIPOINT ((12.59865835990424 55.665465940583516))
baenk_stol_bord.1740,4251,7844,Under Elmene,,Amager Vest,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-02T00:00:00,2010-07-02T00:00:00,MULTIPOINT ((12.598593459766922 55.665482128932304))
baenk_stol_bord.1741,3654,7852,Universitetsparken,,Nørrebro,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-19T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.558911948165319 55.70292849428064))
baenk_stol_bord.1742,3391,7852,Universitetsparken,,Nørrebro,"Bænk, anden",Rimelig/god stand,Andet,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-19T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.561929117529772 55.70235641924667))
baenk_stol_bord.1743,3390,7852,Universitetsparken,,Nørrebro,"Bænk, anden",Rimelig/god stand,Andet,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-19T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.561954724069057 55.7023394571656))
baenk_stol_bord.1744,3389,7852,Universitetsparken,,Nørrebro,"Bænk, anden",Rimelig/god stand,Andet,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-19T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.561953183274428 55.70269540156809))
baenk_stol_bord.1745,3388,7852,Universitetsparken,,Nørrebro,"Bænk, anden",Rimelig/god stand,Andet,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-19T00:00:00,2010-08-24T00:00:00,MULTIPOINT ((12.561994411203376 55.70271048518037))
baenk_stol_bord.1746,5804,7856,Uplandsgade,,Amager Øst,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,2018-04-06T11:22:21.3,,MULTIPOINT ((12.598768874935232 55.66654031625669))
baenk_stol_bord.1747,5803,7856,Uplandsgade,,Amager Øst,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,2018-04-06T11:22:21.3,,MULTIPOINT ((12.598685862824334 55.66651865054864))
baenk_stol_bord.1748,4234,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2011-01-14T00:00:00,MULTIPOINT ((12.494273041770434 55.66924965198424))
baenk_stol_bord.1749,4233,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2011-01-14T00:00:00,MULTIPOINT ((12.494213381001849 55.6692724303983))
baenk_stol_bord.1750,4418,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.526751408485174 55.667067826751165))
baenk_stol_bord.1751,4235,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2011-01-14T00:00:00,MULTIPOINT ((12.493012615069583 55.66927156328481))
baenk_stol_bord.1752,3979,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.528215046654017 55.667344926324326))
baenk_stol_bord.1753,3827,7912,Valby Langgade,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-23T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.529934089785822 55.66776362392523))
baenk_stol_bord.1754,3826,7912,Valby Langgade,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-23T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.529930251973218 55.66753767739908))
baenk_stol_bord.1755,3806,7912,Valby Langgade,,Vesterbro-Kongens Enghave,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-23T00:00:00,2010-11-16T00:00:00,MULTIPOINT ((12.5295931406163 55.667644874349925))
baenk_stol_bord.1756,4006,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.518918111987826 55.666679069595425))
baenk_stol_bord.1757,4003,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.523142840788148 55.66631651928479))
baenk_stol_bord.1758,4002,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.523583144530676 55.66632184869981))
baenk_stol_bord.1759,4001,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.523876319061594 55.66659404240994))
baenk_stol_bord.1760,4000,7912,Valby Langgade,,Valby,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2010-12-14T00:00:00,MULTIPOINT ((12.524764120256634 55.66674538712851))
baenk_stol_bord.1761,4910,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.514374042263004 55.665832796783405))
baenk_stol_bord.1762,4909,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.514330983894649 55.66613297329972))
baenk_stol_bord.1763,4908,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.514353000850612 55.66604163419246))
baenk_stol_bord.1764,4907,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.51434264991033 55.66608594904816))
baenk_stol_bord.1765,4906,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.513882975113022 55.6660396631761))
baenk_stol_bord.1766,4905,7916,Valby Tingsted,0,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-17T00:00:00,MULTIPOINT ((12.513801389704017 55.666028460732086))
baenk_stol_bord.1767,3443,7916,Valby Tingsted,,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2011-01-17T00:00:00,MULTIPOINT ((12.513629634458797 55.66600107994456))
baenk_stol_bord.1768,3714,7916,Valby Tingsted,,Valby,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-14T00:00:00,2011-01-17T00:00:00,MULTIPOINT ((12.51372747491762 55.666019766248155))
baenk_stol_bord.1769,2464,7968,Vandkunsten,,Indre By,"Københavnerbænk, ryg mod ryg",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-08-17T00:00:00,MULTIPOINT ((12.574073960977113 55.67606489339837))
baenk_stol_bord.1770,2462,7968,Vandkunsten,,Indre By,"Københavnerbænk, ryg mod ryg",Rimelig/god stand,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-29T00:00:00,2010-08-17T00:00:00,MULTIPOINT ((12.57423040832766 55.676124710914266))
baenk_stol_bord.1771,4925,7984,Vanløse Allé,0,Vanløse,"Københavnerbænk, enkelt",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.493093773507484 55.68837426668044))
baenk_stol_bord.1772,4137,7984,Vanløse Allé,,Vanløse,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-08-23T00:00:00,2011-01-31T00:00:00,MULTIPOINT ((12.493215184455538 55.68839477892576))
baenk_stol_bord.1773,4930,7994,Vanløse Torv,0,Vanløse,"Bænk, anden",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.490280129201505 55.687754243733345))
baenk_stol_bord.1774,4929,7994,Vanløse Torv,0,Vanløse,"Bænk, anden",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.490481052491191 55.687758322578844))
baenk_stol_bord.1775,4928,7994,Vanløse Torv,0,Vanløse,"Bænk, anden",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.490457160315286 55.68777484537166))
baenk_stol_bord.1776,4927,7994,Vanløse Torv,0,Vanløse,"Bænk, anden",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.490688859669753 55.68780758719527))
baenk_stol_bord.1777,4926,7994,Vanløse Torv,0,Vanløse,"Bænk, anden",Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,,2011-01-31T00:00:00,MULTIPOINT ((12.490698024434128 55.687786536343864))
baenk_stol_bord.1778,5764,8068,Ved Klosteret,0,Østerbro,Århusbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,2017-11-07T09:33:13.177,,MULTIPOINT ((12.56591977063617 55.70722372999465))
baenk_stol_bord.1779,5763,8068,Ved Klosteret,0,Østerbro,Århusbænk,Rimelig/god stand,Gade,,Ikke registreret,Ikke fjernet,,Digitaliseret manuelt,2017-11-07T09:33:13.177,,MULTIPOINT ((12.56529505947215 55.70837051031738))
baenk_stol_bord.1780,2613,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2016-07-29T14:49:20.649,MULTIPOINT ((12.580902329291515 55.66993085325423))
baenk_stol_bord.1781,2615,8076,Ved Langebro,,Indre By,Bord og bænk,Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2016-07-29T14:49:20.633,MULTIPOINT ((12.580690046478528 55.67004064320887))
baenk_stol_bord.1782,2616,8076,Ved Langebro,,Indre By,Bord og bænk,Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2016-07-29T14:49:20.617,MULTIPOINT ((12.580661738546072 55.67007843269783))
baenk_stol_bord.1783,2614,8076,Ved Langebro,,Indre By,Bord og bænk,Slidt/grim,Park,,Ikke registreret,Ikke registreret,,Udefineret,2009-02-01T00:00:00,2016-07-29T14:49:20.602,MULTIPOINT ((12.580702179402461 55.66998594166469))
baenk_stol_bord.1784,2612,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Rimelig/god stand,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2016-07-29T14:49:20.602,MULTIPOINT ((12.580953962586792 55.669853986945654))
baenk_stol_bord.1785,2610,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2016-07-29T14:49:06.836,MULTIPOINT ((12.581023758582363 55.669704636588705))
baenk_stol_bord.1786,2611,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Park,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2016-07-29T14:49:20.586,MULTIPOINT ((12.580981376724962 55.6697790883186))
baenk_stol_bord.1787,2609,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-11T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.582197123716657 55.668982644239414))
baenk_stol_bord.1788,2608,8076,Ved Langebro,,Indre By,"Københavnerbænk, enkelt",Ny/velholdt,Gade,,Ikke registreret,Ikke fjernet,,Indmålt med GPS,2001-07-11T00:00:00,2010-07-12T00:00:00,MULTIPOINT ((12.582036781023836 55.66901231287359))
baenk_stol_bord.1789,2582,8100,Ved Stranden,,Indre By,"Københavnerbænk, rund",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2010-08-12T00:00:00,MULTIPOINT ((12.580551148094177 55.677749188694705))
baenk_stol_bord.1790,2581,8100,Ved Stranden,,Indre By,"Københavnerbænk, rund",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2010-08-12T00:00:00,MULTIPOINT ((12.580723496978903 55.67768362821691))
baenk_stol_bord.1791,2436,8100,Ved Stranden,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2010-08-12T00:00:00,MULTIPOINT ((12.580821614247151 55.677508054335846))
baenk_stol_bord.1792,2433,8100,Ved Stranden,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2010-08-12T00:00:00,MULTIPOINT ((12.5806338907667 55.6775912238951))
baenk_stol_bord.1793,2452,8100,Ved Stranden,,Indre By,"Københavnerbænk, enkelt",Slidt/grim,Gade,,Ikke registreret,Ikke registreret,,Indmålt med GPS,2001-07-11T00:00:00,2010-08-12T00:00:00,MULTIPOINT ((12.581861784022532 55.67703432335427))
